day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
2;715500;PEARLS;9996;1;9995;25;;;10002;8;10004;1;10005;25;9999.0;6319.0
2;715500;BANANAS;4806;25;;;;;4811;9;4813;26;;;4808.5;5957.046875
2;715500;COCONUTS;7918;170;;;;;7920;63;7921;107;;;7919.0;-268.0
2;715500;PINA_COLADAS;14862;33;14861;77;;;14864;21;14865;56;;;14863.0;-11920.5
2;715600;PEARLS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;6319.0
2;715600;BANANAS;4806;30;;;;;4812;30;;;;;4809.0;5972.71875
2;715600;COCONUTS;7918;168;;;;;7921;168;;;;;7919.5;-395.0
2;715600;PINA_COLADAS;14863;84;;;;;14866;22;14867;62;;;14864.5;-12510.0
2;715700;PINA_COLADAS;14865;83;;;;;14866;40;14868;83;;;14865.5;-12994.5
2;715700;PEARLS;9998;5;9995;27;;;10005;27;;;;;10001.5;6319.0
2;715700;BANANAS;4807;5;4806;27;;;4813;27;;;;;4810.0;5967.953125
2;715700;COCONUTS;7918;43;7917;142;;;7920;185;;;;;7919.0;-149.5
2;715800;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;6319.0
2;715800;BANANAS;4810;11;4806;24;;;4812;24;;;;;4811.0;5973.0703125
2;715800;COCONUTS;7917;160;;;;;7920;160;;;;;7918.5;10.5
2;715800;PINA_COLADAS;14866;98;;;;;14867;31;14869;98;;;14866.5;-13358.0
2;715900;PEARLS;10002;1;9995;28;;;10005;28;;;;;10003.5;6319.0
2;715900;BANANAS;4806;27;;;;;4813;28;;;;;4809.5;5968.4765625
2;715900;COCONUTS;7918;159;;;;;7921;159;;;;;7919.5;-459.5
2;715900;PINA_COLADAS;14868;106;;;;;14871;106;;;;;14869.5;-13893.0
2;716000;PEARLS;9996;1;9995;20;;;10002;4;10004;1;10005;20;9999.0;6321.0
2;716000;BANANAS;4806;21;;;;;4811;4;4812;1;4813;20;4808.5;5967.375
2;716000;COCONUTS;7918;173;;;;;7920;55;7921;118;;;7919.0;-322.5
2;716000;PINA_COLADAS;14866;21;14865;62;;;14869;83;;;;;14867.5;-13191.0
2;716100;PINA_COLADAS;14865;22;14864;71;;;14868;93;;;;;14866.5;-12898.0
2;716100;BANANAS;4807;2;4806;30;;;4813;32;;;;;4810.0;5957.6796875
2;716100;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;6321.0
2;716100;COCONUTS;7917;197;;;;;7920;197;;;;;7918.5;137.5
2;716200;BANANAS;4806;32;;;;;4808;1;4811;6;4813;32;4807.0;5962.0234375
2;716200;PEARLS;9996;2;9995;30;;;10002;6;10004;2;10005;30;9999.0;6321.0
2;716200;COCONUTS;7918;169;;;;;7921;169;;;;;7919.5;-654.5
2;716200;PINA_COLADAS;14865;86;;;;;14868;86;;;;;14866.5;-12956.0
2;716300;PEARLS;10002;8;9995;20;;;10005;20;;;;;10003.5;6322.0
2;716300;COCONUTS;7917;198;;;;;7920;198;;;;;7918.5;170.0
2;716300;PINA_COLADAS;14863;82;;;;;14866;82;;;;;14864.5;-12366.0
2;716300;BANANAS;4807;20;;;;;4813;20;;;;;4810.0;5955.1171875
2;716400;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;6338.0
2;716400;COCONUTS;7917;211;;;;;7919;79;7920;132;;;7918.0;363.0
2;716400;PINA_COLADAS;14862;26;14861;73;;;14864;26;14865;73;;;14863.0;-11951.0
2;716400;BANANAS;4807;24;;;;;4813;2;4814;22;;;4810.0;5948.859375
2;716500;PINA_COLADAS;14864;21;14863;100;;;14866;100;;;;;14865.0;-12415.5
2;716500;BANANAS;4806;31;;;;;4811;2;4812;1;4813;30;4808.5;5967.484375
2;716500;PEARLS;9996;1;9995;30;;;10002;2;10004;1;10005;30;9999.0;6338.0
2;716500;COCONUTS;7917;182;;;;;7920;182;;;;;7918.5;151.5
2;716600;BANANAS;4806;30;;;;;4813;30;;;;;4809.5;5966.7421875
2;716600;PEARLS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;6338.0
2;716600;COCONUTS;7918;77;7917;137;;;7920;214;;;;;7919.0;-177.0
2;716600;PINA_COLADAS;14865;97;;;;;14868;39;14869;58;;;14866.5;-13105.0
2;716700;PEARLS;9996;2;9995;30;;;9998;1;10004;2;10005;30;9997.0;6338.0
2;716700;COCONUTS;7918;55;7917;139;;;7920;194;;;;;7919.0;-170.5
2;716700;PINA_COLADAS;14864;73;;;;;14867;73;;;;;14865.5;-12762.5
2;716700;BANANAS;4806;32;;;;;4813;32;;;;;4809.5;5965.1796875
2;716800;PEARLS;9995;27;;;;;10005;27;;;;;10000.0;6340.0
2;716800;COCONUTS;7917;184;;;;;7920;184;;;;;7918.5;93.0
2;716800;PINA_COLADAS;14867;96;;;;;14870;24;14871;72;;;14868.5;-13718.5
2;716800;BANANAS;4807;27;;;;;4814;27;;;;;4810.5;5947.140625
2;716900;PINA_COLADAS;14866;30;14865;69;;;14868;30;14869;69;;;14867.0;-13153.5
2;716900;BANANAS;4807;26;;;;;4812;10;4814;26;;;4809.5;5945.2109375
2;716900;PEARLS;9995;26;;;;;10002;10;10005;26;;;9998.5;6340.0
2;716900;COCONUTS;7916;204;;;;;7919;204;;;;;7917.5;603.5
2;717000;BANANAS;4812;1;4807;21;;;4813;21;;;;;4812.5;5953.75
2;717000;PEARLS;9996;1;9995;20;;;9998;2;10004;1;10005;20;9997.0;6340.0
2;717000;COCONUTS;7918;63;7917;103;;;7920;166;;;;;7919.0;-182.5
2;717000;PINA_COLADAS;14866;37;14865;67;;;14868;37;14869;67;;;14867.0;-13158.0
2;717100;PEARLS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;6344.0
2;717100;COCONUTS;7917;170;;;;;7920;170;;;;;7918.5;-66.5
2;717100;PINA_COLADAS;14864;84;;;;;14865;26;14867;84;;;14864.5;-12689.0
2;717100;BANANAS;4807;29;;;;;4813;30;;;;;4810.0;5955.546875
2;717200;PEARLS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;6344.0
2;717200;COCONUTS;7918;70;7917;109;;;7920;179;;;;;7919.0;-90.0
2;717200;PINA_COLADAS;14863;84;;;;;14866;84;;;;;14864.5;-12472.5
2;717200;BANANAS;4807;31;;;;;4813;31;;;;;4810.0;5956.5234375
2;717300;PINA_COLADAS;14861;31;14860;59;;;14863;31;14864;59;;;14862.0;-11671.5
2;717300;BANANAS;4806;24;;;;;4813;24;;;;;4809.5;5961.65625
2;717300;PEARLS;10002;9;9995;24;;;10005;24;;;;;10003.5;6344.0
2;717300;COCONUTS;7918;164;;;;;7920;164;;;;;7919.0;-197.5
2;717400;BANANAS;4807;1;4806;26;;;4813;28;;;;;4810.0;5963.4375
2;717400;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;6344.0
2;717400;COCONUTS;7919;185;;;;;7921;45;7922;140;;;7920.0;-818.5
2;717400;PINA_COLADAS;14862;108;;;;;14865;108;;;;;14863.5;-12035.5
2;717500;PEARLS;9996;2;9995;23;;;9998;1;10000;3;10002;3;9997.0;6344.0
2;717500;COCONUTS;7918;157;7917;133;;;7920;213;;;;;7919.0;-157.5
2;717500;PINA_COLADAS;14863;23;14862;55;;;14865;23;14866;55;;;14864.0;-12256.0
2;717500;BANANAS;4806;2;4805;23;;;4810;3;4812;25;;;4808.0;5980.7578125
2;717600;COCONUTS;7920;78;7919;182;;;7921;72;7922;110;;;7920.5;-849.0
2;717600;PINA_COLADAS;14861;103;;;;;14862;38;14864;103;;;14861.5;-11815.5
2;717600;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;6346.0
2;717600;BANANAS;4805;29;;;;;4812;29;;;;;4808.5;5990.484375
2;717700;PINA_COLADAS;14859;99;;;;;14862;99;;;;;14860.5;-11222.0
2;717700;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;6346.0
2;717700;BANANAS;4805;28;;;;;4812;28;;;;;4808.5;5982.0
2;717700;COCONUTS;7920;11;7919;46;7918;145;7921;191;;;;;7920.5;-672.0
2;717800;PEARLS;9998;10;9995;30;;;10005;30;;;;;10001.5;6354.0
2;717800;BANANAS;4807;10;4806;30;;;4812;30;;;;;4809.5;5977.1953125
2;717800;COCONUTS;7918;211;;;;;7921;211;;;;;7919.5;-392.5
2;717800;PINA_COLADAS;14858;104;;;;;14861;104;;;;;14859.5;-10848.5
2;717900;COCONUTS;7919;46;7918;102;;;7921;148;;;;;7920.0;-713.5
2;717900;PINA_COLADAS;14858;96;;;;;14861;96;;;;;14859.5;-10957.0
2;717900;PEARLS;9998;7;9996;2;9995;20;10004;2;10005;20;;;10001.0;6354.0
2;717900;BANANAS;4807;7;4806;22;;;4812;22;;;;;4809.5;5976.4140625
2;718000;COCONUTS;7919;176;;;;;7922;176;;;;;7920.5;-1215.0
2;718000;PINA_COLADAS;14861;38;14860;56;;;14863;38;14864;56;;;14862.0;-11665.0
2;718000;PEARLS;9998;4;9996;2;9995;21;10004;2;10005;21;;;10001.0;6354.0
2;718000;BANANAS;4807;4;4806;23;;;4812;23;;;;;4809.5;5977.703125
2;718100;PINA_COLADAS;14861;82;;;;;14864;82;;;;;14862.5;-11747.5
2;718100;PEARLS;9995;21;;;;;10002;2;10005;21;;;9998.5;6354.0
2;718100;BANANAS;4806;21;;;;;4811;1;4813;21;;;4808.5;5961.65625
2;718100;COCONUTS;7920;70;7919;169;;;7922;169;;;;;7921.0;-1171.0
2;718200;PEARLS;10002;1;9996;1;9995;24;10004;1;10005;24;;;10003.0;6354.0
2;718200;BANANAS;4806;25;;;;;4813;25;;;;;4809.5;5969.265625
2;718200;COCONUTS;7918;167;;;;;7920;60;7921;107;;;7919.0;-216.0
2;718200;PINA_COLADAS;14858;104;;;;;14861;40;14862;64;;;14859.5;-11010.0
2;718300;COCONUTS;7918;42;7917;148;;;7920;190;;;;;7919.0;-101.0
2;718300;PINA_COLADAS;14859;98;;;;;14862;37;14863;61;;;14860.5;-11303.0
2;718300;BANANAS;4812;1;4807;3;4806;29;4813;31;;;;;4812.5;5959.859375
2;718300;PEARLS;9998;1;9996;2;9995;29;10004;2;10005;29;;;10001.0;6356.0
2;718400;COCONUTS;7917;221;;;;;7920;221;;;;;7918.5;78.5
2;718400;PINA_COLADAS;14859;83;;;;;14862;83;;;;;14860.5;-11246.0
2;718400;BANANAS;4806;28;;;;;4813;28;;;;;4809.5;5966.0234375
2;718400;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;6356.0
2;718500;PINA_COLADAS;14861;96;;;;;14864;96;;;;;14862.5;-11879.0
2;718500;BANANAS;4806;26;;;;;4811;7;4813;26;;;4808.5;5965.984375
2;718500;PEARLS;9995;26;;;;;10002;7;10005;26;;;9998.5;6356.0
2;718500;COCONUTS;7918;68;7917;115;;;7920;183;;;;;7919.0;-137.5
2;718600;BANANAS;4806;26;;;;;4812;1;4813;25;;;4809.0;5974.5703125
2;718600;PEARLS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;6356.0
2;718600;COCONUTS;7918;210;;;;;7920;74;7921;136;;;7919.0;-210.0
2;718600;PINA_COLADAS;14859;25;14858;70;;;14861;25;14862;70;;;14860.0;-11077.0
2;718700;COCONUTS;7917;144;;;;;7919;43;7920;101;;;7918.0;280.5
2;718700;PINA_COLADAS;14857;78;;;;;14860;78;;;;;14858.5;-10633.0
2;718700;BANANAS;4806;2;4805;21;;;4812;23;;;;;4809.0;5983.3984375
2;718700;PEARLS;9996;2;9995;21;;;9998;1;10004;2;10005;21;9997.0;6356.0
2;718800;PINA_COLADAS;14858;86;;;;;14861;86;;;;;14859.5;-10812.5
2;718800;BANANAS;4806;22;;;;;4813;22;;;;;4809.5;5966.140625
2;718800;PEARLS;10002;1;9996;2;9995;20;10004;2;10005;20;;;10003.0;6358.0
2;718800;COCONUTS;7918;42;7917;166;;;7920;166;;;;;7919.0;141.5
2;718900;PINA_COLADAS;14858;104;;;;;14861;104;;;;;14859.5;-10854.5
2;718900;BANANAS;4806;29;;;;;4813;29;;;;;4809.5;5969.421875
2;718900;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;6360.0
2;718900;COCONUTS;7918;72;7917;117;;;7920;189;;;;;7919.0;-171.0
2;719000;BANANAS;4811;1;4807;6;4806;30;4813;30;;;;;4812.0;5964.640625
2;719000;PEARLS;9998;6;9995;30;;;10005;30;;;;;10001.5;6360.0
2;719000;COCONUTS;7919;23;7917;183;;;7920;183;;;;;7919.5;-8.0
2;719000;PINA_COLADAS;14856;95;;;;;14859;95;;;;;14857.5;-10211.5
2;719100;PINA_COLADAS;14853;97;;;;;14854;26;14856;97;;;14853.5;-9497.5
2;719100;BANANAS;4807;27;;;;;4813;27;;;;;4810.0;5957.8125
2;719100;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;6360.0
2;719100;COCONUTS;7917;198;;;;;7919;49;7920;149;;;7918.0;306.5
2;719200;PINA_COLADAS;14853;105;;;;;14856;105;;;;;14854.5;-9426.0
2;719200;BANANAS;4807;3;4806;22;;;4809;5;4813;24;;;4808.0;5962.3515625
2;719200;PEARLS;10002;4;9998;1;9996;2;10004;2;10005;22;;;10003.0;6360.0
2;719200;COCONUTS;7917;202;;;;;7920;202;;;;;7918.5;104.0
2;719300;PINA_COLADAS;14852;86;;;;;14855;86;;;;;14853.5;-9041.0
2;719300;BANANAS;4807;2;4806;30;;;4813;32;;;;;4810.0;5965.3984375
2;719300;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;6360.0
2;719300;COCONUTS;7918;169;;;;;7920;169;;;;;7919.0;-202.0
2;719400;BANANAS;4812;1;4807;26;;;4813;26;;;;;4812.5;5960.96875
2;719400;PEARLS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;6360.0
2;719400;COCONUTS;7919;33;7918;136;;;7921;212;;;;;7920.0;-705.5
2;719400;PINA_COLADAS;14855;86;;;;;14858;86;;;;;14856.5;-9964.5
2;719500;PINA_COLADAS;14854;22;14853;52;;;14857;74;;;;;14855.5;-9604.5
2;719500;BANANAS;4806;26;;;;;4813;26;;;;;4809.5;5966.4453125
2;719500;PEARLS;10002;1;9995;26;;;10005;26;;;;;10003.5;6360.0
2;719500;COCONUTS;7919;41;7918;126;;;7921;167;;;;;7920.0;-677.5
2;719600;PINA_COLADAS;14852;102;;;;;14855;30;14856;72;;;14853.5;-9217.5
2;719600;BANANAS;4808;2;4807;26;;;4814;26;;;;;4811.0;5961.2890625
2;719600;PEARLS;9998;2;9995;26;;;10005;26;;;;;10001.5;6362.0
2;719600;COCONUTS;7918;175;;;;;7921;175;;;;;7919.5;-459.0
2;719700;BANANAS;4807;20;;;;;4812;8;4814;20;;;4809.5;5961.9375
2;719700;PEARLS;9995;20;;;;;10002;8;10005;20;;;9998.5;6362.0
2;719700;COCONUTS;7917;173;;;;;7920;173;;;;;7918.5;-30.5
2;719700;PINA_COLADAS;14851;37;14850;60;;;14854;97;;;;;14852.5;-8690.0
2;719800;PEARLS;9995;27;;;;;10005;27;;;;;10000.0;6362.0
2;719800;BANANAS;4811;4;4807;27;;;4813;27;;;;;4812.0;5964.0859375
2;719800;COCONUTS;7917;189;;;;;7920;189;;;;;7918.5;117.0
2;719800;PINA_COLADAS;14849;83;;;;;14852;83;;;;;14850.5;-8155.0
2;719900;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;6362.0
2;719900;BANANAS;4812;1;4807;29;;;4814;29;;;;;4813.0;5965.6953125
2;719900;COCONUTS;7918;63;7917;125;;;7920;188;;;;;7919.0;-132.5
2;719900;PINA_COLADAS;14849;101;;;;;14852;34;14853;67;;;14850.5;-8313.5
2;720000;PINA_COLADAS;14848;21;14847;72;;;14850;21;14851;72;;;14849.0;-7768.0
2;720000;PEARLS;9995;22;;;;;9998;1;10005;22;;;9996.5;6362.0
2;720000;BANANAS;4807;21;;;;;4814;22;;;;;4810.5;5962.96875
2;720000;COCONUTS;7917;175;;;;;7919;68;7920;107;;;7918.0;281.5
2;720100;PEARLS;9995;25;;;;;9998;4;10005;25;;;9996.5;6364.0
2;720100;BANANAS;4807;25;;;;;4813;25;;;;;4810.0;5968.9375
2;720100;COCONUTS;7918;207;;;;;7921;207;;;;;7919.5;-379.5
2;720100;PINA_COLADAS;14850;108;;;;;14853;108;;;;;14851.5;-8518.5
2;720200;PEARLS;9998;7;9995;22;;;10005;22;;;;;10001.5;6372.0
2;720200;BANANAS;4807;8;4806;22;;;4809;5;4813;22;;;4808.0;5973.78125
2;720200;COCONUTS;7916;199;;;;;7919;199;;;;;7917.5;606.0
2;720200;PINA_COLADAS;14846;106;;;;;14849;106;;;;;14847.5;-7384.0
2;720300;PEARLS;9995;20;;;;;10002;7;10005;20;;;9998.5;6372.0
2;720300;BANANAS;4806;20;;;;;4811;7;4813;20;;;4808.5;5977.328125
2;720300;COCONUTS;7918;76;7917;131;;;7920;207;;;;;7919.0;-124.5
2;720300;PINA_COLADAS;14848;103;;;;;14851;103;;;;;14849.5;-7850.0
2;720400;PINA_COLADAS;14848;98;;;;;14851;98;;;;;14849.5;-7926.5
2;720400;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;6372.0
2;720400;BANANAS;4811;3;4807;2;4806;27;4813;29;;;;;4812.0;5975.5546875
2;720400;COCONUTS;7918;59;7917;128;;;7920;187;;;;;7919.0;-178.0
2;720500;BANANAS;4812;1;4806;30;;;4813;30;;;;;4812.5;5978.65625
2;720500;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;6372.0
2;720500;COCONUTS;7918;149;;;;;7921;149;;;;;7919.5;-600.0
2;720500;PINA_COLADAS;14850;82;;;;;14853;82;;;;;14851.5;-8542.0
2;720600;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;6372.0
2;720600;COCONUTS;7919;201;;;;;7922;201;;;;;7920.5;-1053.0
2;720600;BANANAS;4809;1;4806;30;;;4813;30;;;;;4811.0;5988.109375
2;720600;PINA_COLADAS;14850;90;;;;;14853;90;;;;;14851.5;-8494.5
2;720700;BANANAS;4810;1;4806;29;;;4812;2;4813;27;;;4811.0;5990.5
2;720700;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;6372.0
2;720700;COCONUTS;7920;165;;;;;7923;165;;;;;7921.5;-1526.5
2;720700;PINA_COLADAS;14852;31;14851;53;;;14854;31;14855;53;;;14853.0;-8985.0
2;720800;PINA_COLADAS;14849;107;;;;;14852;107;;;;;14850.5;-8226.0
2;720800;PEARLS;9996;1;9995;24;;;10002;4;10004;1;10005;24;9999.0;6372.0
2;720800;COCONUTS;7919;179;;;;;7922;179;;;;;7920.5;-1093.0
2;720800;BANANAS;4806;1;4805;24;;;4810;4;4812;25;;;4808.0;6002.8125
2;720900;BANANAS;4811;1;4805;29;;;4812;29;;;;;4811.5;5997.4140625
2;720900;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;6372.0
2;720900;COCONUTS;7919;193;;;;;7922;193;;;;;7920.5;-1189.5
2;720900;PINA_COLADAS;14848;105;;;;;14851;105;;;;;14849.5;-7840.5
2;721000;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;6372.0
2;721000;COCONUTS;7919;162;;;;;7921;44;7922;118;;;7920.0;-805.0
2;721000;BANANAS;4806;28;;;;;4807;1;4813;28;;;4806.5;5985.2109375
2;721000;PINA_COLADAS;14845;20;14844;62;;;14847;20;14848;62;;;14846.0;-6846.5
2;721100;BANANAS;4807;10;4806;25;;;4809;3;4813;25;;;4808.0;5993.671875
2;721100;PEARLS;9998;10;9995;25;;;10005;25;;;;;10001.5;6372.0
2;721100;COCONUTS;7918;163;;;;;7919;79;7920;42;7921;121;7918.5;-298.0
2;721100;PINA_COLADAS;14842;103;;;;;14845;103;;;;;14843.5;-6155.5
2;721200;PINA_COLADAS;14842;30;14841;70;;;14844;30;14845;70;;;14843.0;-5965.5
2;721200;PEARLS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;6372.0
2;721200;COCONUTS;7918;52;7917;191;;;7920;191;;;;;7919.0;-32.5
2;721200;BANANAS;4806;22;;;;;4808;3;4812;22;;;4807.0;5998.79296875
2;721300;BANANAS;4805;23;;;;;4812;23;;;;;4808.5;6007.265625
2;721300;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;6375.0
2;721300;COCONUTS;7917;145;;;;;7920;145;;;;;7918.5;33.0
2;721300;PINA_COLADAS;14843;101;;;;;14846;35;14847;66;;;14844.5;-6507.0
2;721400;PEARLS;10002;5;9996;2;9995;25;10004;2;10005;25;;;10003.0;6375.0
2;721400;COCONUTS;7918;203;;;;;7920;66;7921;137;;;7919.0;-299.0
2;721400;BANANAS;4810;1;4809;5;4805;27;4811;27;;;;;4810.5;6010.0703125
2;721400;PINA_COLADAS;14843;93;;;;;14846;93;;;;;14844.5;-6327.5
2;721500;BANANAS;4806;1;4805;24;;;4812;25;;;;;4809.0;6003.8671875
2;721500;PEARLS;9996;1;9995;24;;;9998;1;10000;3;10004;1;9997.0;6385.0
2;721500;COCONUTS;7917;152;;;;;7920;152;;;;;7918.5;77.0
2;721500;PINA_COLADAS;14839;92;;;;;14842;92;;;;;14840.5;-5255.5
2;721600;PINA_COLADAS;14838;103;;;;;14841;103;;;;;14839.5;-4852.5
2;721600;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;6387.0
2;721600;COCONUTS;7917;214;;;;;7920;214;;;;;7918.5;130.0
2;721600;BANANAS;4811;1;4805;25;;;4812;25;;;;;4811.5;6006.03515625
2;721700;BANANAS;4806;3;4805;25;;;4812;25;;;;;4809.0;6010.9375
2;721700;PEARLS;9998;3;9996;1;9995;24;10004;1;10005;24;;;10001.0;6391.0
2;721700;COCONUTS;7917;45;7916;195;;;7919;195;;;;;7918.0;680.0
2;721700;PINA_COLADAS;14836;81;;;;;14839;81;;;;;14837.5;-4289.5
2;721800;PEARLS;10002;5;9996;2;9995;26;10004;2;10005;26;;;10003.0;6391.0
2;721800;COCONUTS;7918;50;7917;174;;;7919;62;7920;112;;;7918.5;279.0
2;721800;BANANAS;4811;1;4806;28;;;4812;28;;;;;4811.5;6004.8671875
2;721800;PINA_COLADAS;14836;88;;;;;14839;88;;;;;14837.5;-4325.0
2;721900;BANANAS;4806;20;;;;;4813;20;;;;;4809.5;6000.921875
2;721900;PEARLS;9995;20;;;;;10005;20;;;;;10000.0;6391.0
2;721900;COCONUTS;7918;214;;;;;7921;214;;;;;7919.5;-549.0
2;721900;PINA_COLADAS;14839;40;14838;75;;;14841;40;14842;75;;;14840.0;-5048.5
2;722000;PINA_COLADAS;14839;90;;;;;14842;90;;;;;14840.5;-5128.5
2;722000;COCONUTS;7919;187;;;;;7922;187;;;;;7920.5;-1075.5
2;722000;PEARLS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;6391.0
2;722000;BANANAS;4808;3;4806;1;4805;25;4812;26;;;;;4810.0;6009.2421875
2;722100;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;6391.0
2;722100;BANANAS;4810;1;4805;24;;;4812;24;;;;;4811.0;6011.83984375
2;722100;COCONUTS;7919;177;;;;;7921;76;7922;101;;;7920.0;-896.5
2;722100;PINA_COLADAS;14839;21;14838;73;;;14841;21;14842;73;;;14840.0;-5033.0
2;722200;COCONUTS;7918;204;;;;;7921;204;;;;;7919.5;-459.5
2;722200;PEARLS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;6391.0
2;722200;BANANAS;4805;30;;;;;4806;1;4812;30;;;4805.5;6012.24609375
2;722200;PINA_COLADAS;14838;93;;;;;14841;93;;;;;14839.5;-4820.5
2;722300;PEARLS;9995;27;;;;;9998;2;10005;27;;;9996.5;6391.0
2;722300;BANANAS;4805;27;;;;;4812;27;;;;;4808.5;6016.46875
2;722300;COCONUTS;7919;69;7918;130;;;7921;199;;;;;7920.0;-746.5
2;722300;PINA_COLADAS;14838;93;;;;;14839;9;14841;93;;;14838.5;-4979.5
2;722400;PINA_COLADAS;14837;21;14836;75;;;14840;96;;;;;14838.5;-4491.0
2;722400;COCONUTS;7919;42;7918;126;;;7921;168;;;;;7920.0;-683.0
2;722400;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;6395.0
2;722400;BANANAS;4805;28;;;;;4812;28;;;;;4808.5;6016.5390625
2;722500;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;6395.0
2;722500;BANANAS;4806;1;4805;30;;;4812;31;;;;;4809.0;6012.78515625
2;722500;COCONUTS;7920;53;7919;166;;;7922;166;;;;;7921.0;-1015.5
2;722500;PINA_COLADAS;14835;24;14834;68;;;14838;92;;;;;14836.5;-3906.0
2;722600;COCONUTS;7920;199;;;;;7921;45;7922;74;7923;125;7920.5;-1440.5
2;722600;PEARLS;9995;25;;;;;10002;6;10005;25;;;9998.5;6401.0
2;722600;BANANAS;4809;2;4805;25;;;4810;6;4812;25;;;4809.5;6017.9921875
2;722600;PINA_COLADAS;14836;92;;;;;14839;92;;;;;14837.5;-4397.0
2;722700;BANANAS;4805;26;;;;;4812;26;;;;;4808.5;6019.0
2;722700;PEARLS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;6401.0
2;722700;COCONUTS;7920;160;;;;;7921;55;7923;160;;;7920.5;-1598.0
2;722700;PINA_COLADAS;14837;87;;;;;14840;87;;;;;14838.5;-4591.5
2;722800;PINA_COLADAS;14836;83;;;;;14839;83;;;;;14837.5;-4339.0
2;722800;COCONUTS;7920;57;7919;142;;;7922;199;;;;;7921.0;-1256.0
2;722800;BANANAS;4804;23;;;;;4809;2;4811;23;;;4806.5;6029.265625
2;722800;PEARLS;9995;23;;;;;10002;2;10005;23;;;9998.5;6401.0
2;722900;BANANAS;4809;1;4804;24;;;4810;24;;;;;4809.5;6032.34375
2;722900;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;6401.0
2;722900;COCONUTS;7921;70;7920;108;;;7923;178;;;;;7922.0;-1915.0
2;722900;PINA_COLADAS;14839;94;;;;;14842;94;;;;;14840.5;-5154.0
2;723000;COCONUTS;7920;175;;;;;7921;80;7923;175;;;7920.5;-1822.5
2;723000;BANANAS;4804;20;;;;;4811;20;;;;;4807.5;6031.109375
2;723000;PEARLS;9995;20;;;;;10005;20;;;;;10000.0;6401.0
2;723000;PINA_COLADAS;14840;112;;;;;14843;112;;;;;14841.5;-5498.0
2;723100;BANANAS;4804;32;;;;;4808;5;4810;32;;;4806.0;6033.46484375
2;723100;PEARLS;9996;2;9995;30;;;10002;5;10004;2;10005;30;9999.0;6401.0
2;723100;COCONUTS;7920;187;;;;;7922;43;7923;144;;;7921.0;-1393.0
2;723100;PINA_COLADAS;14838;80;;;;;14841;80;;;;;14839.5;-4979.0
2;723200;PINA_COLADAS;14839;24;14838;63;;;14842;87;;;;;14840.5;-5104.5
2;723200;BANANAS;4809;1;4804;27;;;4811;27;;;;;4810.0;6025.8515625
2;723200;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;6401.0
2;723200;COCONUTS;7920;69;7919;132;;;7922;201;;;;;7921.0;-1354.5
2;723300;BANANAS;4805;1;4804;26;;;4811;27;;;;;4808.0;6023.701171875
2;723300;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;6401.0
2;723300;COCONUTS;7920;178;;;;;7922;56;7923;122;;;7921.0;-1463.5
2;723300;PINA_COLADAS;14839;88;;;;;14842;88;;;;;14840.5;-5242.5
2;723400;BANANAS;4805;22;;;;;4811;22;;;;;4808.0;6022.90625
2;723400;PEARLS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;6401.0
